"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","cluster","gene_id","gene_name","gene_biotype"
"ENSG00000169908",1.89205071252468,0.628328088673332,0.160976214224355,-0.246725202888927,1.03202986945894,0.991681085152554,-0.0641194033654176,-0.930314713356315,-0.266203106117604,-1.64761528265427,-1.46097543822963,-0.264246494498502,0.175133671076805,1,"ENSG00000169908","TM4SF1","protein_coding"
"ENSG00000018408",-2.7092497537781,-0.688731215103963,-0.568126106391364,0.406191343457134,1.01928087318285,1.52976844775422,0.500169116706511,0.118683008632753,0.0941759681963783,-0.00268008446160946,0.155991647042418,-0.00129924729776625,0.145826002060544,3,"ENSG00000018408","WWTR1","protein_coding"
"ENSG00000114744",-1.3707762852136,-2.06144172953576,-0.678930934484988,-0.557448849924131,-0.424517245306776,0.201752606881671,-0.100505926905088,0.296245333314166,0.58104073502465,0.76813844046409,0.974168598499758,0.973466771357856,1.39880848582816,5,"ENSG00000114744","COMMD2","protein_coding"
"ENSG00000070087",-1.76755044595386,-1.73854163272344,-0.73998123602176,-0.966874285308838,-0.154705965334076,0.275959655047042,0.159968759846305,0.449724585866804,0.764236684005697,0.9135768473683,0.925989575610018,0.900754755171192,0.977442702426614,5,"ENSG00000070087","PFN2","protein_coding"
"ENSG00000196428",-2.21179162353822,-1.27575152545774,-0.97197552717596,-0.614381617352909,-0.299597984841898,0.541797468334041,0.225590787660969,0.596825159156874,0.831025283077173,0.554771014240001,0.683997736126501,1.07172726893281,0.86776356083836,3,"ENSG00000196428","TSC22D2","protein_coding"
"ENSG00000144895",-2.4031716701106,-1.71623186531756,-0.267427980899801,-0.182675347181418,0.473454780267202,0.138727171436701,0.354167976131307,0.538376196114116,0.144197011892357,0.343755997284018,0.656152436250973,0.734789665644315,1.18588562848839,3,"ENSG00000144895","EIF2A","protein_coding"
"ENSG00000144893",-1.29746784734919,-1.97145584789742,-1.02946141338545,-0.801862195212283,-0.461256123229345,0.989363253104046,0.790348847814847,0.864264757433903,0.968837898216615,0.565922121774363,0.816184080128917,0.0853209174864861,0.481261551114514,5,"ENSG00000144893","MED12L","protein_coding"
"ENSG00000138271",-2.2857365200079,-1.45434731666733,-0.692170610186624,-0.514508311603475,-0.252409191124687,0.3443258504058,0.335360935245007,0.566975216478933,0.642397113099975,0.494323532868599,0.928762581622343,0.953520443394578,0.933506276474784,3,"ENSG00000138271","GPR87","protein_coding"
"ENSG00000152601",-1.54023171508916,-1.61435194429556,-1.13711030556234,-1.13982542184424,0.176915083291441,1.31565748138163,0.082215667500078,0.637079199101868,0.449283167584661,0.45955561998381,0.769721159538033,0.595261004282657,0.945831004127136,5,"ENSG00000152601","MBNL1","protein_coding"
"ENSG00000169860",-2.7657802367975,-1.2257301048049,-0.482939153853551,-0.0354630445254262,0.896526068492135,0.637680856974932,0.409067787292274,0.758604483225658,0.40745470264732,0.306741390232368,0.355989619047026,0.343461426916054,0.394386205153611,3,"ENSG00000169860","P2RY1","protein_coding"
"ENSG00000181467",-2.95932193549316,-0.540711826920819,-0.687074787189981,-0.173395098254696,0.211292509922306,0.80118939324245,0.211627731791949,0.695411135523214,0.574346313528348,0.400768145142577,0.399661091952194,0.617832796268275,0.448374530487346,3,"ENSG00000181467","RAP2B","protein_coding"
"ENSG00000174953",-2.10248862515302,-1.70400930749721,-0.679795399940843,-0.709286855915232,0.15380553953166,0.852539977576704,0.408152136788956,0.584924536245248,0.447234299336582,0.293686632954027,0.681297674838992,0.634371760570145,1.13956763066399,5,"ENSG00000174953","DHX36","protein_coding"
"ENSG00000196549",-0.908901494062606,0.0991650556668971,1.18828518726408,1.36329643003706,1.28787785596329,1.1500248702456,0.502959121123898,-0.0745017481040778,-0.523310699420208,-0.736837401946949,-0.86365715817947,-1.29195793960114,-1.19244207898637,4,"ENSG00000196549","MME","protein_coding"
"ENSG00000114805",0.282637637299348,-1.32252302112015,-1.36292518904963,-0.94052639160148,-1.19121662176679,-0.645940982190866,-0.188345183572906,0.236394181088477,0.659775682602027,0.998438182565673,1.29086240108422,0.993598730027629,1.18977057463444,5,"ENSG00000114805","PLCH1","protein_coding"
"ENSG00000114850",-1.44139995894718,-1.06456239484117,-1.03311949553945,-1.28599943261197,-0.599955967193675,-0.119212258357998,0.06235670719737,0.519142982680712,0.53839276664296,0.775806540114468,0.977140977595509,1.28267356623641,1.38873596702401,5,"ENSG00000114850","SSR3","protein_coding"
"ENSG00000163659",2.09496744257612,1.35832225194485,-0.897313828901769,-1.45430463999852,-0.264883192624695,-1.19220632765826,-0.416825413650915,-0.595177179468794,-0.227433269131345,0.30915558906806,0.462506597912426,0.160237959298322,0.662954010634517,6,"ENSG00000163659","TIPARP","protein_coding"
"ENSG00000163660",-2.42606040242146,-1.26192721868874,-0.0876521098266612,-0.375269018204316,0.934238083480553,-0.464167862228726,-0.141190461626043,0.644599774970089,-0.0181326328572255,0.831178301748375,0.880067104113046,0.366483658064494,1.11783278347661,3,"ENSG00000163660","CCNL1","protein_coding"
"ENSG00000197415",1.79803210300458,0.870403648640593,0.546404478668311,0.715290799885059,1.60802782893988,-1.04494813116899,-0.807082344930763,-1.11106359840143,-0.93735865696846,-0.272816416942884,-0.510233895224097,-0.596351540936286,-0.258304274565506,1,"ENSG00000197415","VEPH1","protein_coding"
"ENSG00000174899",2.5648762485637,0.761798857883801,-0.185953330628015,-0.384494072655887,0.347094241400717,-0.843943285190973,-0.820089807197939,-1.4557051038879,-0.442811620060475,0.0112617590046437,0.120202584091022,0.784343926581341,-0.456580397904036,6,"ENSG00000174899","PQLC2L","protein_coding"
"ENSG00000178053",-1.85493113333533,-1.57353388508842,-0.760757337566726,-0.529288856243833,-0.443512577657866,-0.14790885826449,0.0673949304710653,0.469874152598108,0.539913214308672,0.982736369987551,1.07397721092198,1.05525531993195,1.12078144993733,5,"ENSG00000178053","MLF1","protein_coding"
"ENSG00000079257",-2.02382913170431,-1.43133828920763,-0.646774971761026,-0.620410926200516,-0.657455892075762,-0.00908367217097059,0.313777203654216,0.467221311205508,0.730921305094842,0.881463832476929,0.975251842706186,1.00733942818321,1.01291795979933,5,"ENSG00000079257","LXN","protein_coding"
"ENSG00000118855",-2.16143031556536,-1.185089446661,-0.610828670992838,-0.850778484390808,-0.529591492055021,0.0766890903350941,0.181015320394402,0.56243771540703,0.716975454743553,0.796126715814927,0.946603648770197,1.1515112547925,0.906359209407321,5,"ENSG00000118855","MFSD1","protein_coding"
"ENSG00000283154",-2.4714052348506,-1.27983090699721,-0.714336281783454,0.344482511406529,-0.472019230913264,0.0883162713302969,0.306677197743598,1.05167355960145,0.922873271487761,0.40113119366926,0.77548471378996,0.651032959401528,0.395919976114154,3,"ENSG00000283154","IQCJ-SCHIP1","protein_coding"
"ENSG00000168811",-2.35006815643831,0.203713578477026,-0.00701433054764522,1.15150609704423,1.62594822943773,0.495209899806918,-0.25362759979501,-1.36787126429964,0.166248002360458,0.35837622899831,0.280934393574494,-0.105215211731387,-0.198139866887187,4,"ENSG00000168811","IL12A","protein_coding"
"ENSG00000068885",-2.49487301892285,-0.529546007421868,0.347445448071707,0.109722463021976,1.73975486100346,-0.0668271639805951,-0.288876195258608,-0.314094213204199,-0.378819707273082,0.701476530833216,0.547128484806761,-0.399445596036642,1.02695411436072,3,"ENSG00000068885","IFT80","protein_coding"
"ENSG00000113810",-0.695374152669873,-1.65780111568338,-1.48341858595194,-0.783286400442438,-1.1183967302091,0.745905253629462,0.141088951813713,0.683115565956791,0.56769916228447,0.836073356040468,0.934659384218899,0.700988851239205,1.12874645977372,5,"ENSG00000113810","SMC4","protein_coding"
"ENSG00000213186",-1.3898408171169,-1.00870103556399,-1.27470118167014,-1.1595531231977,-0.328414616080965,1.73090625666236,-0.0253449562911963,1.09035497663796,0.263374524863604,0.460342059841657,0.388170079529785,0.0925893945914207,1.16081843779411,5,"ENSG00000213186","TRIM59","protein_coding"
"ENSG00000186432",-1.8564335863345,-1.12669237057833,-1.34247722569309,-0.855961871331605,-0.241438799816601,1.34603813520049,0.136029302233718,0.734084933242401,0.39320632365985,0.440139627764195,0.572364088578893,0.791445116357968,1.00969632671661,5,"ENSG00000186432","KPNA4","protein_coding"
"ENSG00000179674",-2.30907923888251,-1.53108109714209,-0.538038220168437,-0.299005527279545,-0.158720691116282,1.08233303986148,1.14998639633599,0.860874730435666,0.373116298307516,0.370806351789816,0.338249217513026,0.52463555111837,0.135923189226998,3,"ENSG00000179674","ARL14","protein_coding"
"ENSG00000169255",2.05114315948644,1.45592530370496,0.698805617010465,0.423232908164097,0.521677163708041,0.237763475389475,-0.358235701912918,-0.337640364057488,-0.831065112009158,-0.876538303018618,-1.05475748990955,-0.9712340819073,-0.959076574648438,1,"ENSG00000169255","B3GALNT1","protein_coding"
"ENSG00000173905",-1.64011375879207,-1.53284049896931,-1.27424112164306,-0.74534517344318,-0.0324513461024284,0.0505740362276814,0.0892991482628117,0.523548213915296,0.615723986025336,0.881559762747639,0.836113466591412,0.833211545413345,1.39496173976653,5,"ENSG00000173905","GOLIM4","protein_coding"
"ENSG00000085276",-2.41563523623254,0.0659242689227689,0.51049430951906,-0.32070440911468,0.112143284047497,-0.842622297831908,-0.394027683112611,-0.62440545726882,0.100517768571792,0.461634044498652,1.22492718512044,0.534284630372533,1.58746959250781,3,"ENSG00000085276","MECOM","protein_coding"
"ENSG00000085274",-2.30861894612273,-1.35881226403046,0.126786854227794,-0.810731011238386,0.707281654927991,0.518111106205845,-0.26474780691671,0.413133924939617,0.358142930335027,0.425321812003385,-0.0727319623014609,0.774753628517389,1.4921100794527,3,"ENSG00000085274","MYNN","protein_coding"
"ENSG00000008952",-1.73735399111588,-1.25838444316394,-0.542514671279647,-1.36839703089905,-0.0493758016498662,0.295097142423964,-0.210584793854333,0.518834029257281,0.335934176358454,0.685327679942779,0.745803414496861,0.876434149910476,1.70918013957291,3,"ENSG00000008952","SEC62","protein_coding"
"ENSG00000173890",-2.20436837387632,-0.720390574807121,-0.1779202364142,-1.26164208910598,-0.597237180933484,0.81037835274185,-0.153040679311602,0.419531254797884,0.189148577996222,0.940730375433029,0.754719407645631,0.615966601212736,1.38412456462135,3,"ENSG00000173890","GPR160","protein_coding"
"ENSG00000173889",-2.49369824712834,-0.839430946991653,-0.494399188939558,-0.534801723472409,0.629175289744484,1.41124664018352,-0.27632542421362,0.444786245322134,-0.0118792717268548,-0.0399801059531898,0.60779391545155,0.454129395792187,1.14338342193175,3,"ENSG00000173889","PHC3","protein_coding"
"ENSG00000136603",-3.00849038196226,0.276168159980519,-0.00793501755144819,-0.367307810364641,0.55362601564571,1.31334180372284,-0.0523021348707777,0.33477911307583,-0.0708907578196059,0.0976361954610753,0.0568096036904606,0.127976980663072,0.746588230329222,3,"ENSG00000136603","SKIL","protein_coding"
"ENSG00000163584",-2.53333178759653,-1.05446426001429,-0.0372097610676363,-1.16132517839948,0.685036650628441,0.0963709622200032,1.00638424825722,0.668603767165208,0.232819613463466,0.429220010580403,0.456750034454368,0.579311883181494,0.631833817127336,3,"ENSG00000163584","RPL22L1","protein_coding"
"ENSG00000163577",2.76514378729622,0.806292857194035,-0.443798310219279,-0.608330417647833,-0.987597684664135,0.875757189899819,-0.712677552742436,0.249561953677023,-0.547616234314232,-0.312567119385481,-0.513536420860926,-0.274210743537539,-0.296421304695232,6,"ENSG00000163577","EIF5A2","protein_coding"
"ENSG00000154310",2.89633265895743,1.19674435879922,0.0545262367280491,-0.432237751903721,-0.521514233792432,0.185895473679113,-0.386639499107833,-0.564701364247051,-0.544396648702272,-0.57074607025431,-0.351742076765434,-0.424890808644749,-0.536630274746005,6,"ENSG00000154310","TNIK","protein_coding"
"ENSG00000075651",1.00915405407784,2.20489704416339,0.790721954033211,0.59439842798151,0.609143315932164,0.209918830879617,-0.227700354621052,-0.587712893271686,-0.91066603966852,-0.991798773317829,-0.665932905322458,-0.977029430208525,-1.05739323065767,1,"ENSG00000075651","PLD1","protein_coding"
"ENSG00000075420",-1.53265589470448,-1.51955740179569,-1.27180792253591,-0.710287483526018,-0.650762243468467,0.297115835381139,0.15225991659624,0.657452994793748,0.931390020493092,0.73332548065057,1.04372613851398,1.00566651774949,0.864134041852301,5,"ENSG00000075420","FNDC3B","protein_coding"
"ENSG00000121858",-1.27049424069485,0.935811232700804,1.70534949374742,0.647958552070613,1.54151515195585,0.215606004773399,0.400908628047916,-0.280659250748371,-0.499396790824558,-0.619537503790499,-0.505414983436415,-1.29539391986209,-0.976252373939223,4,"ENSG00000121858","TNFSF10","protein_coding"
"ENSG00000114346",1.66263998362155,-0.842270803596449,-1.46173438544484,-0.705600829534296,-1.91120220790151,0.921409588052574,-0.11625512011729,0.399074944824146,0.0354378158449474,0.596165012875129,0.643369382257731,0.121887120486299,0.657079498632009,2,"ENSG00000114346","ECT2","protein_coding"
"ENSG00000177694",-0.457564659069624,1.15359359184517,1.45409595647263,0.436937132215888,1.77314372727263,-0.0725920364095299,0.423071542858724,-0.0786355686315572,-0.612773027841367,-0.771292845133367,-0.863288006639281,-1.5536159966555,-0.831079810284813,4,"ENSG00000177694","NAALADL2","protein_coding"
"ENSG00000177565",-2.44348436085037,-0.766171914887998,-0.724228070506376,-0.745934019583076,-0.0761650538343394,0.964054660231596,-0.15001678115416,0.632367520572109,0.162365951471605,0.401790888854514,0.671249650982017,0.709689813978593,1.36448171472589,3,"ENSG00000177565","TBL1XR1","protein_coding"
"ENSG00000172667",-2.89974871605546,0.475146096982065,-0.347959509902438,-0.405706606725662,1.28112110398723,0.951008509853029,0.0100477665753888,0.571505771404971,-0.0342843307780034,-0.162593465872112,-0.036268667813748,0.294263950022849,0.303468098321894,3,"ENSG00000172667","ZMAT3","protein_coding"
"ENSG00000121879",-2.4594224015823,-0.500820120059253,-0.464840929755525,-0.572447386241383,0.398978321020734,1.57376487840556,-0.159041950134909,0.065620267110821,-0.534713450915794,0.336545428712462,0.977573136263786,0.322920708744911,1.01588349843089,3,"ENSG00000121879","PIK3CA","protein_coding"
"ENSG00000121864",-2.28148391322603,-0.0993638570784721,-0.79204098385185,-1.20631482538905,0.555190495854649,0.605766291217611,-0.274054658876645,0.0555661306758745,-0.0183576012867799,0.232325011024973,0.744545389156665,0.871961713813629,1.60626080796543,3,"ENSG00000121864","ZNF639","protein_coding"
"ENSG00000171109",-2.19545235873412,-1.13696433285433,-0.716358915508295,-0.958153398930788,-0.201630791702894,0.195221213640317,0.264836099358224,0.305805390533601,0.5166087410813,0.913132815514835,0.965039267308912,0.818198351456034,1.2297179188372,5,"ENSG00000171109","MFN1","protein_coding"
"ENSG00000114450",2.91802625736188,1.19058954324191,-0.0245621201606646,-0.115401600285327,-0.163518417915171,-0.0822270957412837,-0.655267553722491,-0.450331523357261,-0.525307492078795,-0.59816087775328,-0.485434319303979,-0.575595192936959,-0.432809607348581,6,"ENSG00000114450","GNB4","protein_coding"
"ENSG00000114757",2.47347600681677,0.446783107941728,-0.674725756602453,-0.876192180848153,-0.542323314118735,-0.58125322843912,0.28888078329387,1.37614909609575,-1.01791389392196,-0.734926329832382,0.269704221715385,0.0203434420708989,-0.448001954171603,6,"ENSG00000114757","PEX5L","protein_coding"
"ENSG00000181449",-0.838923622311287,0.784395115145244,1.01717819975275,0.763343326965721,1.33474048094743,0.919643921860626,0.602421858526083,0.273719116581276,-0.132012404131386,-0.723251997078041,-1.1413917282732,-1.61127843899993,-1.2485838289853,4,"ENSG00000181449","SOX2","protein_coding"
"ENSG00000043093",-1.55750331933367,-0.0299411502232993,-1.09143337395018,-1.86602520179358,-0.193084084040543,1.22686589237031,-0.248022925172043,0.460287259940414,-0.0136884561719125,0.486549269534803,0.615915589774799,0.991789478182344,1.21829102088256,3,"ENSG00000043093","DCUN1D1","protein_coding"
"ENSG00000078070",-2.64554229750295,0.245322891611292,0.776064368492012,0.662395195036613,1.33412530885599,-0.789909092507565,-0.427980995707605,-0.5390402042346,0.137653889719139,0.560901263680065,0.640025433601796,-0.349869712956951,0.395853951912772,4,"ENSG00000078070","MCCC1","protein_coding"
"ENSG00000078081",-2.19204301192281,0.0622603766794992,0.599688845829553,0.660587700466998,1.78027353394375,0.759146656234894,0.65745054237379,-0.101986153564914,-0.549441084556452,-0.291262857678435,-0.631525704944978,-1.13075858382598,0.377609740965092,4,"ENSG00000078081","LAMP3","protein_coding"
"ENSG00000053524",-1.30737735369015,0.957556222862514,1.35100059251192,0.986508517063176,0.675901042351651,0.760185152685605,-0.680548423538471,0.231022998448191,0.99574748219019,-0.937797719699462,-0.768183540217211,-1.1430064557881,-1.12100851517986,4,"ENSG00000053524","MCF2L2","protein_coding"
"ENSG00000176597",-3.12762227037116,-0.349610365905187,0.381385798951731,0.545572464778754,0.878694958763504,0.637425507988709,-0.0317745240316177,0.151004896201191,0.374012826954552,-0.0337211584501112,0.0281913719732859,-0.00900555410371353,0.555446047250065,3,"ENSG00000176597","B3GNT5","protein_coding"
"ENSG00000114796",-1.59407399250276,1.46430299236176,1.47001545522864,0.771568797463772,1.26958942765891,0.476989262031644,0.00562154962338663,-0.298011896015318,-0.720682015078289,-0.538481724790809,-0.720038407572287,-0.940870999961892,-0.645928448446759,4,"ENSG00000114796","KLHL24","protein_coding"
"ENSG00000163872",-2.82909310796209,-0.696165068963319,-0.811595471353403,0.312699602935474,-0.130893579411629,0.688943680114444,0.495800179119688,0.938114649903027,0.872940396999735,0.302832402306679,0.354972939526872,0.377220258548155,0.124223118236362,3,"ENSG00000163872","YEATS2","protein_coding"
"ENSG00000175193",-1.15073722128016,-1.77886314872341,-0.500083000523337,-0.384731019671618,-1.11219807258346,-0.632696344598183,-0.0762654778033412,0.596850923818421,0.915636591961083,1.15184804943821,0.927240534507721,1.01398292700902,1.03001525844905,5,"ENSG00000175193","PARL","protein_coding"
"ENSG00000114770",-0.840218523745982,0.896565858451383,1.61891022942076,1.48075396697844,1.53891079274735,-0.216284398482922,-0.34489768161474,-0.279216050697848,-0.611848888687505,-0.648733241477311,-0.760058414144656,-0.988674580793834,-0.845209067953139,4,"ENSG00000114770","ABCC5","protein_coding"
"ENSG00000161203",-1.26985544731127,-1.86941571120047,-1.10245598875759,-0.500988549304882,-0.923749768871477,0.188242195698233,0.390046485114668,0.753951412235821,1.01565975080958,0.874716163376984,0.949666280634846,0.780066815377497,0.714116362198064,5,"ENSG00000161203","AP2M1","protein_coding"
"ENSG00000161204",-1.24264581722269,-1.96903116206659,-1.19080393475325,-0.32837172938015,-0.6893656541866,-0.0122886559531076,0.430721993741667,0.668513591401521,1.11375947902466,0.884007590065888,1.02369830180217,0.741904396873532,0.569901600652958,5,"ENSG00000161204","ABCF3","protein_coding"
"ENSG00000145198",-2.5020062482908,-0.778738476158537,0.13261459517884,0.434099731073881,0.141606177708494,0.30812246044297,1.306341665459,1.00486151524933,1.23380753892785,0.0118026909463239,-0.339595747208252,-0.429208812022837,-0.523707091306251,3,"ENSG00000145198","VWA5B2","protein_coding"
"ENSG00000214160",1.21098362375946,-1.58608823640575,-1.58514214461615,-0.645197686210985,-1.57742846108316,0.516024322492621,0.630115016853775,0.417424977045456,1.03329013370598,0.272385971906591,0.451852386770276,0.581971540714697,0.279808555067183,2,"ENSG00000214160","ALG3","protein_coding"
"ENSG00000284753",0.953721294639904,-1.56599252368033,-1.19316110432084,-1.05500658341453,-1.64973977302134,-0.0926164004579805,0.747962222814956,0.511561594650567,1.09410186382611,0.453584065822259,0.577420437110454,0.798653421629524,0.419511484401253,2,"ENSG00000284753","EEF1AKMT4","protein_coding"
"ENSG00000163888",1.54160085904622,2.17651422888381,-0.638975444348068,0.125450781962825,-0.883841421875954,0.911399529664916,0.276458955889946,0.0466058775772935,-0.277933647144862,-0.739314769724947,-0.822878614935578,-0.85140159789481,-0.863684737100798,1,"ENSG00000163888","CAMK2N2","protein_coding"
"ENSG00000175166",-0.0980557919970501,-1.76088260090149,-1.50975372865375,-0.644701184451928,-1.4457658504638,0.546105536280765,0.2434092120765,0.519396934343088,0.867809407398047,0.683712876310263,0.911285147005525,0.878835435688079,0.808604607365759,5,"ENSG00000175166","PSMD2","protein_coding"
"ENSG00000175182",-1.78511114261074,-1.78411924622276,-0.181102305147009,0.71165712060994,-0.436860700259641,-0.527989911211654,0.552192957239207,0.665227294804134,1.36131730874517,0.901579744671761,0.632090305552186,0.578994840086203,-0.687876266256805,3,"ENSG00000175182","FAM131A","protein_coding"
"ENSG00000114859",-1.27766547251674,-1.93494624594613,-1.17229970753456,-0.547674654302824,-0.468770167230153,-0.0176142982781157,0.813510929009667,0.993332073726815,0.779235056981703,0.942612620181716,1.04168457011062,0.688746039365023,0.159849256432974,5,"ENSG00000114859","CLCN2","protein_coding"
"ENSG00000163882",-1.11311158851052,-1.91107284267684,-0.874048745393296,-0.755186162899293,-0.392401094633793,-0.760859470253739,0.503031137894145,0.665978989176506,0.956940551347742,0.935565139868736,1.07782245870678,0.867796213741753,0.799545413631814,3,"ENSG00000163882","POLR2H","protein_coding"
"ENSG00000090539",-2.00793663562592,-1.96676317979654,-0.51573872944551,0.995431259352528,1.09261986515898,0.46418451813157,0.711524247172059,0.635272140717352,0.432006484180097,0.266055806832096,0.338206313117967,-0.0591974628141888,-0.38566462698049,3,"ENSG00000090539","CHRD","protein_coding"
"ENSG00000187068",0.743924413236319,1.4888119829104,1.07101792153985,0.813908123718827,0.829164568965861,0.654945118373696,0.0275880796450737,-0.188192139990725,-0.631030693519548,-1.04783829733644,-1.11059178153258,-1.43189708255232,-1.21981021345841,4,"ENSG00000187068","C3orf70","protein_coding"
"ENSG00000113790",1.75404700217177,1.98627628902927,0.879647780689712,0.112451795945555,0.477615427572285,-0.843959291415879,-0.758770005435282,-0.771795688255703,-1.10460846813272,-0.702389116671316,-0.332410338647301,-0.430294344729556,-0.265811042120832,1,"ENSG00000113790","EHHADH","protein_coding"
"ENSG00000073803",-2.91048222152267,-0.059573790493782,0.415167787433246,0.0606736116661447,0.662607508294115,-0.0474424695625872,-0.331362871711904,-0.466716409542526,0.285507234549636,0.360913729295592,0.105854404559747,0.459900706407897,1.46495278062709,3,"ENSG00000073803","MAP3K13","protein_coding"
"ENSG00000163898",-0.908334744094744,1.23971920352565,1.53163880531897,1.29639101831712,0.838846632759719,0.930877872154115,-0.0514160440032085,-0.570660980222194,-0.834437008852388,-0.843566964414966,-0.885711533315842,-0.849548650981424,-0.893797606190803,4,"ENSG00000163898","LIPH","protein_coding"
"ENSG00000073792",1.37436670579568,-0.344933640188711,0.347371190931126,1.24104051626507,-0.0703060733762717,1.30482326358302,0.376435926595359,-0.618677009752809,0.192344235665985,-1.3493509128202,-0.0512560302398657,-0.377981949307396,-2.02387622315099,1,"ENSG00000073792","IGF2BP2","protein_coding"
"ENSG00000136527",0.819613444754225,-1.18440822494175,-1.60147903154863,-1.33059984549319,-1.52291275522112,0.444439253743503,0.132918766385147,0.701897964464282,0.630543220097586,0.691107413358433,0.60404067454881,0.70961817427778,0.905220945574925,2,"ENSG00000136527","TRA2B","protein_coding"
"ENSG00000244405",1.44901073847819,-1.16665575328622,-1.69170232073833,-0.920691068301864,-1.55494394725488,0.865998234543488,0.557365799010687,0.776506332530497,0.637002048434961,0.221514583874882,0.290573300635977,0.448839846162987,0.0871822059096269,2,"ENSG00000244405","ETV5","protein_coding"
"ENSG00000156976",-2.53205242381966,0.701218795511297,1.05369961004937,0.126895387851253,1.77680711376822,-0.648765434388302,-0.118603414235543,-0.0804223411590128,-0.500034738561201,0.290383879819673,0.071402529043473,-0.177065070723094,0.0365361068435215,4,"ENSG00000156976","EIF4A2","protein_coding"
"ENSG00000163918",0.958805751725181,-1.54646971282254,-1.37044111871624,-1.00883321373785,-1.56916148299334,-0.0189463041732312,0.352971369378403,0.384266109924675,0.507253377232495,0.659955583838181,0.783574374727825,0.999337622269272,0.867687643347169,2,"ENSG00000163918","RFC4","protein_coding"
"ENSG00000073849",1.69862314502099,0.409930355079076,-0.989509217727633,1.61720747573291,0.678183429079049,0.696708585259968,-0.788112227506538,-0.276510683922125,-0.448217388549783,-1.04567869175572,-1.54223853139262,0.129597393069139,-0.139983642386716,1,"ENSG00000073849","ST6GAL1","protein_coding"
"ENSG00000163923",0.611098538813374,-1.65749982951415,-1.43843274410196,-0.848454088678316,-1.51246621379617,-0.103444825531709,0.351670788835863,0.724798673819538,0.810725337918566,0.553463521079373,0.611516636321042,1.00387000138249,0.893154203452049,2,"ENSG00000163923","RPL39L","protein_coding"
"ENSG00000113916",-2.82018945241441,0.738305678783792,0.892823060828856,0.963552446188201,1.15034807470252,0.0996308950580508,0.217265036385292,-0.00707921104518751,-0.204132302922348,-0.0956850846112779,-0.239131862768128,-0.498476735615456,-0.197230542569916,4,"ENSG00000113916","BCL6","protein_coding"
"ENSG00000145012",-1.87218499033708,-0.587047442605494,-1.21586809552235,-0.828501510208551,-0.996111899029329,0.83097637707519,-0.175667268052827,0.580732322821259,0.644491225352264,0.511110194464026,0.877277036890322,1.10443356898198,1.12636048017058,5,"ENSG00000145012","LPP","protein_coding"
"ENSG00000188001",1.83235174192027,0.929725289238887,0.538572504915333,0.552972549340179,0.560410002354727,0.654767337960233,0.340212003017567,-0.181765232579458,-0.309189765182532,-0.953015839620272,-1.4364561821726,-1.3795812559374,-1.14900315325493,1,"ENSG00000188001","TPRG1","protein_coding"
"ENSG00000073282",-2.02929916762482,-0.07244611489569,-0.627029784914929,-0.609625464866697,-0.715247739734246,1.42045469043327,1.33061268366539,1.23706722067474,0.906040689585787,-0.488655271768189,-0.449787317435382,-0.0375134325691462,0.135429009449916,3,"ENSG00000073282","TP63","protein_coding"
"ENSG00000090530",-2.34954777385888,0.362025066671477,0.115407970084992,0.0933469742349227,0.0103984535206444,0.823710884659755,0.843470319574572,1.06834280548828,1.06577371054527,-0.221791301665648,0.239916917183078,-1.49938762167632,-0.551666404762133,3,"ENSG00000090530","P3H2","protein_coding"
"ENSG00000163347",-1.00616889990751,-1.10536882699364,-0.808491628832194,-0.276894399986518,-1.46010408583105,0.68180174978828,-0.357133448132858,0.609990766109819,0.124033194878859,-0.212305352321265,0.439107170965161,1.65281824890668,1.71871551135624,5,"ENSG00000163347","CLDN1","protein_coding"
"ENSG00000196083",2.37531543840399,1.43533656013698,0.536107477769267,-0.735016912950302,0.698886700524136,-0.295081132569552,-1.09526935671868,-0.339167695154611,-0.767628004424636,-0.745897586741181,-0.433555914745835,-0.467473765642362,-0.166555807887219,1,"ENSG00000196083","IL1RAP","protein_coding"
"ENSG00000114279",1.69675239716606,1.34800524820558,0.975386761852742,0.620866923888966,0.509339349175431,0.320390933298749,-0.0276279670366216,-0.306735640801697,-0.724715243551356,-0.810928393150564,-1.2609301490281,-1.17359823596088,-1.16620598405832,1,"ENSG00000114279","FGF12","protein_coding"
"ENSG00000180611",0.920281359828198,0.735347094198577,1.48671831662566,1.53654394943148,0.758779638407442,0.47322195781828,-0.873632097039224,-0.495992533567279,-0.946775945501934,-1.0201006238216,-1.09362101370935,-0.777695030677213,-0.703075071993043,1,"ENSG00000180611","MB21D2","protein_coding"
"ENSG00000127249",0.481698739428188,1.53785634175995,1.44738245629203,0.989230807955528,0.962725389222481,0.0905605526074146,-0.167313590939874,-0.673064192376674,-0.526805532264134,-0.557832902333354,-1.22705698544631,-1.32086428808259,-1.03651679582265,1,"ENSG00000127249","ATP13A4","protein_coding"
"ENSG00000114315",-2.43790971671763,-1.8126897378382,-0.175872767236843,0.239186329330125,0.121203363283143,0.122502357323947,0.330019465172508,0.277797483971669,0.35547541193024,0.918823388844994,0.818732446270568,0.785250148352631,0.457481827312844,3,"ENSG00000114315","HES1","protein_coding"
